concept_id,concept,prompt_id,prompt,attribute_id,attribute,attribute_values
26,a drawer,153,a drawer in a jungle.,93,What material is the drawer made of?,"{'stone', 'wood', 'glass', 'bamboo', 'wicker', 'plastic', 'fabric', 'metal'}"
26,a drawer,153,a drawer in a jungle.,107,Is the drawer part of a larger furniture piece?,"{'Yes', 'No'}"
26,a drawer,153,a drawer in a jungle.,119,What color is the drawer?,"{'beige', 'green', 'silver', 'red', 'yellow', 'orange', 'wooden', 'purple', 'maroon', 'black', 'pink', 'blue', 'brown', 'gold', 'gray', 'white'}"
26,a drawer,154,a drawer on a beach volleyball court.,60,Is the drawer open or closed?,"{'closed', 'open'}"
26,a drawer,154,a drawer on a beach volleyball court.,93,What material is the drawer made of?,"{'stone', 'wood', 'glass', 'bamboo', 'wicker', 'plastic', 'fabric', 'metal'}"
26,a drawer,154,a drawer on a beach volleyball court.,107,Is the drawer part of a larger furniture piece?,"{'Yes', 'No'}"
26,a drawer,154,a drawer on a beach volleyball court.,119,What color is the drawer?,"{'beige', 'green', 'silver', 'red', 'yellow', 'orange', 'wooden', 'purple', 'maroon', 'black', 'pink', 'blue', 'brown', 'gold', 'gray', 'white'}"
26,a drawer,155,a drawer in an opera house.,60,Is the drawer open or closed?,"{'closed', 'open'}"
26,a drawer,155,a drawer in an opera house.,93,What material is the drawer made of?,"{'stone', 'wood', 'glass', 'bamboo', 'wicker', 'plastic', 'fabric', 'metal'}"
26,a drawer,155,a drawer in an opera house.,107,Is the drawer part of a larger furniture piece?,"{'Yes', 'No'}"
26,a drawer,155,a drawer in an opera house.,119,What color is the drawer?,"{'beige', 'green', 'silver', 'red', 'yellow', 'orange', 'wooden', 'purple', 'maroon', 'black', 'pink', 'blue', 'brown', 'gold', 'gray', 'white'}"
27,a cookie jar,156,a cookie jar in a kitchen.,61,What material is the cookie jar made of?,"{'metal', 'stoneware', 'stainless steel', 'wood', 'plastic', 'ceramic', 'porcelain', 'glass'}"
27,a cookie jar,156,a cookie jar in a kitchen.,78,What shape is the cookie jar?,"{'rectangular shaped', 'round shaped', 'cylindrical shaped', 'oval shaped', 'square shaped', 'hexagonal shaped'}"
27,a cookie jar,156,a cookie jar in a kitchen.,94,Are there visible cookies in the jar?,"{'Yes', 'No'}"
27,a cookie jar,156,a cookie jar in a kitchen.,108,Is the cookie jar transparent or opaque?,"{'transparent', 'opaque'}"
27,a cookie jar,156,a cookie jar in a kitchen.,120,What color is the cookie jar?,"{'yellow', 'black', 'pink', 'green', 'purple', 'orange', 'red', 'silver', 'gold', 'gray', 'multicolored', 'transparent', 'blue', 'brown', 'white'}"
27,a cookie jar,157,a cookie jar in a bakery.,61,What material is the cookie jar made of?,"{'metal', 'stoneware', 'stainless steel', 'wood', 'plastic', 'ceramic', 'porcelain', 'glass'}"
27,a cookie jar,157,a cookie jar in a bakery.,78,What shape is the cookie jar?,"{'rectangular shaped', 'round shaped', 'cylindrical shaped', 'oval shaped', 'square shaped', 'hexagonal shaped'}"
27,a cookie jar,157,a cookie jar in a bakery.,94,Are there visible cookies in the jar?,"{'Yes', 'No'}"
27,a cookie jar,157,a cookie jar in a bakery.,108,Is the cookie jar transparent or opaque?,"{'transparent', 'opaque'}"
27,a cookie jar,157,a cookie jar in a bakery.,120,What color is the cookie jar?,"{'yellow', 'black', 'pink', 'green', 'purple', 'orange', 'red', 'silver', 'gold', 'gray', 'multicolored', 'transparent', 'blue', 'brown', 'white'}"
27,a cookie jar,158,a cookie jar in a home decor shop.,61,What material is the cookie jar made of?,"{'metal', 'stoneware', 'stainless steel', 'wood', 'plastic', 'ceramic', 'porcelain', 'glass'}"
27,a cookie jar,158,a cookie jar in a home decor shop.,78,What shape is the cookie jar?,"{'rectangular shaped', 'round shaped', 'cylindrical shaped', 'oval shaped', 'square shaped', 'hexagonal shaped'}"
27,a cookie jar,158,a cookie jar in a home decor shop.,94,Are there visible cookies in the jar?,"{'Yes', 'No'}"
27,a cookie jar,158,a cookie jar in a home decor shop.,108,Is the cookie jar transparent or opaque?,"{'transparent', 'opaque'}"
27,a cookie jar,158,a cookie jar in a home decor shop.,120,What color is the cookie jar?,"{'yellow', 'black', 'pink', 'green', 'purple', 'orange', 'red', 'silver', 'gold', 'gray', 'multicolored', 'transparent', 'blue', 'brown', 'white'}"
27,a cookie jar,159,a cookie jar in a gym.,61,What material is the cookie jar made of?,"{'metal', 'stoneware', 'stainless steel', 'wood', 'plastic', 'ceramic', 'porcelain', 'glass'}"
27,a cookie jar,159,a cookie jar in a gym.,78,What shape is the cookie jar?,"{'rectangular shaped', 'round shaped', 'cylindrical shaped', 'oval shaped', 'square shaped', 'hexagonal shaped'}"
27,a cookie jar,159,a cookie jar in a gym.,94,Are there visible cookies in the jar?,"{'Yes', 'No'}"
27,a cookie jar,159,a cookie jar in a gym.,108,Is the cookie jar transparent or opaque?,"{'transparent', 'opaque'}"
27,a cookie jar,159,a cookie jar in a gym.,120,What color is the cookie jar?,"{'yellow', 'black', 'pink', 'green', 'purple', 'orange', 'red', 'silver', 'gold', 'gray', 'multicolored', 'transparent', 'blue', 'brown', 'white'}"
27,a cookie jar,160,a cookie jar in a nuclear reactor.,61,What material is the cookie jar made of?,"{'metal', 'stoneware', 'stainless steel', 'wood', 'plastic', 'ceramic', 'porcelain', 'glass'}"
27,a cookie jar,160,a cookie jar in a nuclear reactor.,78,What shape is the cookie jar?,"{'rectangular shaped', 'round shaped', 'cylindrical shaped', 'oval shaped', 'square shaped', 'hexagonal shaped'}"
27,a cookie jar,160,a cookie jar in a nuclear reactor.,94,Are there visible cookies in the jar?,"{'Yes', 'No'}"
27,a cookie jar,160,a cookie jar in a nuclear reactor.,108,Is the cookie jar transparent or opaque?,"{'transparent', 'opaque'}"
27,a cookie jar,160,a cookie jar in a nuclear reactor.,120,What color is the cookie jar?,"{'yellow', 'black', 'pink', 'green', 'purple', 'orange', 'red', 'silver', 'gold', 'gray', 'multicolored', 'transparent', 'blue', 'brown', 'white'}"
27,a cookie jar,161,a cookie jar on a soccer field.,61,What material is the cookie jar made of?,"{'metal', 'stoneware', 'stainless steel', 'wood', 'plastic', 'ceramic', 'porcelain', 'glass'}"
27,a cookie jar,161,a cookie jar on a soccer field.,78,What shape is the cookie jar?,"{'rectangular shaped', 'round shaped', 'cylindrical shaped', 'oval shaped', 'square shaped', 'hexagonal shaped'}"
27,a cookie jar,161,a cookie jar on a soccer field.,94,Are there visible cookies in the jar?,"{'Yes', 'No'}"
27,a cookie jar,161,a cookie jar on a soccer field.,108,Is the cookie jar transparent or opaque?,"{'transparent', 'opaque'}"
27,a cookie jar,161,a cookie jar on a soccer field.,120,What color is the cookie jar?,"{'yellow', 'black', 'pink', 'green', 'purple', 'orange', 'red', 'silver', 'gold', 'gray', 'multicolored', 'transparent', 'blue', 'brown', 'white'}"
28,a toolbox,162,a toolbox in a hardware store.,79,Is the toolbox open or closed in the image?,"{'closed', 'open'}"
28,a toolbox,162,a toolbox in a hardware store.,95,"Does the toolbox appear to be new or used, based on its condition?","{'used', 'new'}"
28,a toolbox,162,a toolbox in a hardware store.,109,Is the toolbox portable or part of a larger storage unit?,"{'part of a larger storage unit', 'portable'}"
28,a toolbox,162,a toolbox in a hardware store.,121,What color is the toolbox?,"{'yellow', 'grey', 'black', 'orange', 'pink', 'green', 'silver', 'red', 'blue', 'metallic', 'white'}"
28,a toolbox,163,a toolbox in a garage.,79,Is the toolbox open or closed in the image?,"{'closed', 'open'}"
28,a toolbox,163,a toolbox in a garage.,95,"Does the toolbox appear to be new or used, based on its condition?","{'used', 'new'}"
28,a toolbox,163,a toolbox in a garage.,109,Is the toolbox portable or part of a larger storage unit?,"{'part of a larger storage unit', 'portable'}"
28,a toolbox,163,a toolbox in a garage.,121,What color is the toolbox?,"{'yellow', 'grey', 'black', 'orange', 'pink', 'green', 'silver', 'red', 'blue', 'metallic', 'white'}"
28,a toolbox,164,a toolbox on a construction site.,79,Is the toolbox open or closed in the image?,"{'closed', 'open'}"
28,a toolbox,164,a toolbox on a construction site.,95,"Does the toolbox appear to be new or used, based on its condition?","{'used', 'new'}"
28,a toolbox,164,a toolbox on a construction site.,109,Is the toolbox portable or part of a larger storage unit?,"{'part of a larger storage unit', 'portable'}"
28,a toolbox,164,a toolbox on a construction site.,121,What color is the toolbox?,"{'yellow', 'grey', 'black', 'orange', 'pink', 'green', 'silver', 'red', 'blue', 'metallic', 'white'}"
28,a toolbox,165,a toolbox in a bridal shop.,79,Is the toolbox open or closed in the image?,"{'closed', 'open'}"
28,a toolbox,165,a toolbox in a bridal shop.,95,"Does the toolbox appear to be new or used, based on its condition?","{'used', 'new'}"
28,a toolbox,165,a toolbox in a bridal shop.,109,Is the toolbox portable or part of a larger storage unit?,"{'part of a larger storage unit', 'portable'}"
28,a toolbox,165,a toolbox in a bridal shop.,121,What color is the toolbox?,"{'yellow', 'grey', 'black', 'orange', 'pink', 'green', 'silver', 'red', 'blue', 'metallic', 'white'}"
28,a toolbox,166,a toolbox in a bakery.,79,Is the toolbox open or closed in the image?,"{'closed', 'open'}"
28,a toolbox,166,a toolbox in a bakery.,95,"Does the toolbox appear to be new or used, based on its condition?","{'used', 'new'}"
28,a toolbox,166,a toolbox in a bakery.,109,Is the toolbox portable or part of a larger storage unit?,"{'part of a larger storage unit', 'portable'}"
28,a toolbox,166,a toolbox in a bakery.,121,What color is the toolbox?,"{'yellow', 'grey', 'black', 'orange', 'pink', 'green', 'silver', 'red', 'blue', 'metallic', 'white'}"
28,a toolbox,167,a toolbox in a hot air balloon.,79,Is the toolbox open or closed in the image?,"{'closed', 'open'}"
28,a toolbox,167,a toolbox in a hot air balloon.,95,"Does the toolbox appear to be new or used, based on its condition?","{'used', 'new'}"
28,a toolbox,167,a toolbox in a hot air balloon.,109,Is the toolbox portable or part of a larger storage unit?,"{'part of a larger storage unit', 'portable'}"
28,a toolbox,167,a toolbox in a hot air balloon.,121,What color is the toolbox?,"{'yellow', 'grey', 'black', 'orange', 'pink', 'green', 'silver', 'red', 'blue', 'metallic', 'white'}"
29,a person,168,a person in a city square.,63,Does the person appear to be alone or with others?,"{'alone', 'with others'}"
29,a person,168,a person in a city square.,80,Is the person male or female?,"{'male', 'female'}"
29,a person,168,a person in a city square.,96,Is the image shows the person from up-close?,"{'Yes', 'No'}"
29,a person,169,a person in a restaurant.,63,Does the person appear to be alone or with others?,"{'alone', 'with others'}"
29,a person,169,a person in a restaurant.,80,Is the person male or female?,"{'male', 'female'}"
29,a person,169,a person in a restaurant.,96,Is the image shows the person from up-close?,"{'Yes', 'No'}"
29,a person,170,a person in a concert hall.,63,Does the person appear to be alone or with others?,"{'alone', 'with others'}"
29,a person,170,a person in a concert hall.,80,Is the person male or female?,"{'male', 'female'}"
29,a person,170,a person in a concert hall.,96,Is the image shows the person from up-close?,"{'Yes', 'No'}"
29,a person,171,a person in an empty desert.,63,Does the person appear to be alone or with others?,"{'alone', 'with others'}"
29,a person,171,a person in an empty desert.,80,Is the person male or female?,"{'male', 'female'}"
29,a person,171,a person in an empty desert.,96,Is the image shows the person from up-close?,"{'Yes', 'No'}"
29,a person,172,a person on a volcano.,63,Does the person appear to be alone or with others?,"{'alone', 'with others'}"
29,a person,172,a person on a volcano.,80,Is the person male or female?,"{'male', 'female'}"
29,a person,172,a person on a volcano.,96,Is the image shows the person from up-close?,"{'Yes', 'No'}"
29,a person,173,a person underwater.,63,Does the person appear to be alone or with others?,"{'alone', 'with others'}"
29,a person,173,a person underwater.,80,Is the person male or female?,"{'male', 'female'}"
29,a person,173,a person underwater.,96,Is the image shows the person from up-close?,"{'Yes', 'No'}"
30,a balloon,174,a balloon in a party supply store.,64,What is the shape of the balloon?,"{'character shaped', 'heart shaped', 'oval shaped', 'round shaped'}"
30,a balloon,174,a balloon in a party supply store.,81,What color is the balloon?,"{'yellow', 'orange', 'black', 'gold', 'purple', 'green', 'pink', 'silver', 'red', 'multicolored', 'blue', 'white'}"
30,a balloon,174,a balloon in a party supply store.,97,Is the balloon floating or lying on the ground?,"{'floating', 'lying on the ground'}"
30,a balloon,174,a balloon in a party supply store.,110,Is the balloon used in a celebration or decoration setting?,"{'Yes', 'No'}"
30,a balloon,175,a balloon in a birthday party.,64,What is the shape of the balloon?,"{'character shaped', 'heart shaped', 'oval shaped', 'round shaped'}"
30,a balloon,175,a balloon in a birthday party.,81,What color is the balloon?,"{'yellow', 'orange', 'black', 'gold', 'purple', 'green', 'pink', 'silver', 'red', 'multicolored', 'blue', 'white'}"
30,a balloon,175,a balloon in a birthday party.,97,Is the balloon floating or lying on the ground?,"{'floating', 'lying on the ground'}"
30,a balloon,175,a balloon in a birthday party.,110,Is the balloon used in a celebration or decoration setting?,"{'Yes', 'No'}"
30,a balloon,176,a balloon at a fairground.,64,What is the shape of the balloon?,"{'character shaped', 'heart shaped', 'oval shaped', 'round shaped'}"
30,a balloon,176,a balloon at a fairground.,81,What color is the balloon?,"{'yellow', 'orange', 'black', 'gold', 'purple', 'green', 'pink', 'silver', 'red', 'multicolored', 'blue', 'white'}"
30,a balloon,176,a balloon at a fairground.,97,Is the balloon floating or lying on the ground?,"{'floating', 'lying on the ground'}"
30,a balloon,176,a balloon at a fairground.,110,Is the balloon used in a celebration or decoration setting?,"{'Yes', 'No'}"
30,a balloon,177,a balloon in a coal mine.,64,What is the shape of the balloon?,"{'character shaped', 'heart shaped', 'oval shaped', 'round shaped'}"
30,a balloon,177,a balloon in a coal mine.,81,What color is the balloon?,"{'yellow', 'orange', 'black', 'gold', 'purple', 'green', 'pink', 'silver', 'red', 'multicolored', 'blue', 'white'}"
30,a balloon,177,a balloon in a coal mine.,97,Is the balloon floating or lying on the ground?,"{'floating', 'lying on the ground'}"
30,a balloon,177,a balloon in a coal mine.,110,Is the balloon used in a celebration or decoration setting?,"{'Yes', 'No'}"
30,a balloon,178,a balloon in a meat locker.,64,What is the shape of the balloon?,"{'character shaped', 'heart shaped', 'oval shaped', 'round shaped'}"
30,a balloon,178,a balloon in a meat locker.,81,What color is the balloon?,"{'yellow', 'orange', 'black', 'gold', 'purple', 'green', 'pink', 'silver', 'red', 'multicolored', 'blue', 'white'}"
30,a balloon,178,a balloon in a meat locker.,97,Is the balloon floating or lying on the ground?,"{'floating', 'lying on the ground'}"
30,a balloon,178,a balloon in a meat locker.,110,Is the balloon used in a celebration or decoration setting?,"{'Yes', 'No'}"
30,a balloon,179,a balloon on an oil rig.,64,What is the shape of the balloon?,"{'character shaped', 'heart shaped', 'oval shaped', 'round shaped'}"
30,a balloon,179,a balloon on an oil rig.,81,What color is the balloon?,"{'yellow', 'orange', 'black', 'gold', 'purple', 'green', 'pink', 'silver', 'red', 'multicolored', 'blue', 'white'}"
30,a balloon,179,a balloon on an oil rig.,97,Is the balloon floating or lying on the ground?,"{'floating', 'lying on the ground'}"
30,a balloon,179,a balloon on an oil rig.,110,Is the balloon used in a celebration or decoration setting?,"{'Yes', 'No'}"
31,a flower,180,a flower in a florist.,65,What color is the flower?,"{'yellow', 'orange', 'black', 'pink', 'purple', 'green', 'red', 'multicolored', 'blue', 'white'}"
